site,kind,ym,n_scenes,vh
20210706_EW_WW_Kaufland_AOE,ring,2023-10,21,-15.623287681027405
20220226_EW_WW_Campus_Oberheide_AOE,ring,2023-10,21,-15.450972198913279
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2023-10,21,-15.54040226442027
20220212_Barnekow_3_AOE,ring,2023-10,21,-15.871609269096883
20220212_Barnekow_5_AOE,ring,2023-10,21,-15.976128375408718
2022_Zeynep_MV_Barnekow_AOE,ring,2023-10,21,-15.991906518875105
2022_Zeynep_MV_Bremerhagen_AOE,ring,2023-10,21,-15.86977280685528
20220209_Bremerhagen_3_AOE,ring,2023-10,21,-15.870555331830662
20171016_EW_WW_Campus_AOE,polygon,2023-11,20,-14.752030284303371
20171114_EW_WW_Bachsee_north_AOE,polygon,2023-11,20,-14.385643429672179
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2023-11,20,-14.633149864157767
20210706_EW_WW_Kaufland_AOE,polygon,2023-11,20,-15.139359014770898
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2023-11,20,-14.477182355893424
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2023-11,20,-14.746292985681919
20220212_Barnekow_3_AOE,polygon,2023-11,20,-16.45861297277838
20220212_Barnekow_5_AOE,polygon,2023-11,20,-16.555344128967757
2022_Zeynep_MV_Barnekow_AOE,polygon,2023-11,20,-16.25568200924947
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2023-11,20,-16.247319811791737
20220209_Bremerhagen_3_AOE,polygon,2023-11,20,-17.565560923886725
20171016_EW_WW_Campus_AOE,ring,2023-11,20,-14.448110196692475
20171114_EW_WW_Bachsee_north_AOE,ring,2023-11,20,-14.668539085686406
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2023-11,20,-14.603940664788375
20210706_EW_WW_Kaufland_AOE,ring,2023-11,20,-14.716751800367529
20220226_EW_WW_Campus_Oberheide_AOE,ring,2023-11,20,-14.447279136704234
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2023-11,20,-14.799818492842554
20220212_Barnekow_3_AOE,ring,2023-11,20,-15.417474649697393
20220212_Barnekow_5_AOE,ring,2023-11,20,-15.415489374103775
2022_Zeynep_MV_Barnekow_AOE,ring,2023-11,20,-15.442103461203665
2022_Zeynep_MV_Bremerhagen_AOE,ring,2023-11,20,-15.091013997924945
20220209_Bremerhagen_3_AOE,ring,2023-11,20,-15.236348540336419
20171016_EW_WW_Campus_AOE,polygon,2023-12,20,-14.58662724852656
20171114_EW_WW_Bachsee_north_AOE,polygon,2023-12,20,-13.480054016354226
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2023-12,20,-14.186806763723206
20210706_EW_WW_Kaufland_AOE,polygon,2023-12,20,-15.026940265457021
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2023-12,20,-14.28341370851767
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2023-12,20,-14.410070470058123
20220212_Barnekow_3_AOE,polygon,2023-12,20,-15.920661771346655
20220212_Barnekow_5_AOE,polygon,2023-12,20,-16.282693055390588
2022_Zeynep_MV_Barnekow_AOE,polygon,2023-12,20,-15.950941129939231
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2023-12,20,-16.3024433624504
20220209_Bremerhagen_3_AOE,polygon,2023-12,20,-16.818795982238424
20171016_EW_WW_Campus_AOE,ring,2023-12,20,-14.144900585458041
20171114_EW_WW_Bachsee_north_AOE,ring,2023-12,20,-14.172741344197359
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2023-12,20,-14.22688932278019
20210706_EW_WW_Kaufland_AOE,ring,2023-12,20,-14.5115043577015
20220226_EW_WW_Campus_Oberheide_AOE,ring,2023-12,20,-14.164810549515225
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2023-12,20,-14.47109067679862
20220212_Barnekow_3_AOE,ring,2023-12,20,-15.136163712773582
20220212_Barnekow_5_AOE,ring,2023-12,20,-15.11970426417805
2022_Zeynep_MV_Barnekow_AOE,ring,2023-12,20,-15.118243724166742
2022_Zeynep_MV_Bremerhagen_AOE,ring,2023-12,20,-14.83224550920246
20220209_Bremerhagen_3_AOE,ring,2023-12,20,-15.037121684763529
20171016_EW_WW_Campus_AOE,polygon,2024-01,20,-16.47472847717631
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-01,20,-14.575821737517682
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-01,20,-15.762611422990698
20210706_EW_WW_Kaufland_AOE,polygon,2024-01,20,-17.258179115883244
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-01,20,-15.941330392832956
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-01,20,-16.06163132893459
20220212_Barnekow_3_AOE,polygon,2024-01,20,-16.657849338319995
20220212_Barnekow_5_AOE,polygon,2024-01,20,-17.09927906444028
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-01,20,-16.940958754946227
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-01,20,-17.366860588585443
20220209_Bremerhagen_3_AOE,polygon,2024-01,20,-18.058848481264633
20171016_EW_WW_Campus_AOE,ring,2024-01,20,-15.543104265631543
20171114_EW_WW_Bachsee_north_AOE,ring,2024-01,20,-15.342447465601872
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-01,20,-15.52683236248271
20210706_EW_WW_Kaufland_AOE,ring,2024-01,20,-16.024845593936906
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-01,20,-15.645826744432881
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-01,20,-15.919166933238236
20220212_Barnekow_3_AOE,ring,2024-01,20,-15.794089240134161
20220212_Barnekow_5_AOE,ring,2024-01,20,-15.808128835484329
2022_Zeynep_MV_Barnekow_AOE,ring,2024-01,20,-15.829635132447994
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-01,20,-15.635499198254685
20220209_Bremerhagen_3_AOE,ring,2024-01,20,-15.82563375782357
20171016_EW_WW_Campus_AOE,polygon,2024-02,20,-13.758380948550954
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-02,20,-12.935912117532427
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-02,20,-13.533092511674258
20210706_EW_WW_Kaufland_AOE,polygon,2024-02,20,-13.539498049028944
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-02,20,-13.664565858505007
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-02,20,-13.724153232442772
20220212_Barnekow_3_AOE,polygon,2024-02,20,-14.705506373442608
20220212_Barnekow_5_AOE,polygon,2024-02,20,-15.059972100157315
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-02,20,-15.027281055622856
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-02,20,-15.530449273313751
20220209_Bremerhagen_3_AOE,polygon,2024-02,20,-16.487922560333107
20171016_EW_WW_Campus_AOE,ring,2024-02,20,-13.524969697929338
20171114_EW_WW_Bachsee_north_AOE,ring,2024-02,20,-13.722683452956925
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-02,20,-13.69116439105008
20210706_EW_WW_Kaufland_AOE,ring,2024-02,20,-13.886865436049565
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-02,20,-13.520484878396793
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-02,20,-13.840575391158593
20220212_Barnekow_3_AOE,ring,2024-02,20,-14.499107880971016
20220212_Barnekow_5_AOE,ring,2024-02,20,-14.451343536751395
2022_Zeynep_MV_Barnekow_AOE,ring,2024-02,20,-14.465097617971761
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-02,20,-14.234759364188257
20220209_Bremerhagen_3_AOE,ring,2024-02,20,-14.410543758227503
20171016_EW_WW_Campus_AOE,polygon,2024-03,20,-14.901611868374154
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-03,20,-13.72614701089467
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-03,20,-14.457911308536918
20210706_EW_WW_Kaufland_AOE,polygon,2024-03,20,-15.542874558808837
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-03,20,-14.414695772160572
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-03,20,-14.6336071892596
20220212_Barnekow_3_AOE,polygon,2024-03,20,-16.213328979030674
20220212_Barnekow_5_AOE,polygon,2024-03,20,-16.49497409242323
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-03,20,-16.645646547485295
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-03,20,-16.687181846119454
20220209_Bremerhagen_3_AOE,polygon,2024-03,20,-17.312774196410892
20171016_EW_WW_Campus_AOE,ring,2024-03,20,-14.245396289741116
20171114_EW_WW_Bachsee_north_AOE,ring,2024-03,20,-14.145024542258934
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-03,20,-14.26854429107109
20210706_EW_WW_Kaufland_AOE,ring,2024-03,20,-14.580499184406499
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-03,20,-14.291464552833286
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-03,20,-14.498434424680442
20220212_Barnekow_3_AOE,ring,2024-03,20,-15.26178220684997
20220212_Barnekow_5_AOE,ring,2024-03,20,-15.255989847951472
2022_Zeynep_MV_Barnekow_AOE,ring,2024-03,20,-15.222839654955138
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-03,20,-14.896277300568654
20220209_Bremerhagen_3_AOE,ring,2024-03,20,-15.091784608569135
20171016_EW_WW_Campus_AOE,polygon,2024-04,21,-14.904243442227035
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-04,21,-13.675574411970015
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-04,21,-14.393536691560465
20210706_EW_WW_Kaufland_AOE,polygon,2024-04,21,-15.25179293678606
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-04,21,-14.361776141673015
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-04,21,-14.477333575575836
20220212_Barnekow_3_AOE,polygon,2024-04,21,-16.398016346330664
20220212_Barnekow_5_AOE,polygon,2024-04,21,-16.565226940887136
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-04,21,-16.69516966290647
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-04,21,-16.71342463304574
20220209_Bremerhagen_3_AOE,polygon,2024-04,21,-17.406506014350565
20171016_EW_WW_Campus_AOE,ring,2024-04,21,-14.197915309217395
20171114_EW_WW_Bachsee_north_AOE,ring,2024-04,21,-14.121826864382873
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-04,21,-14.286012396747475
20210706_EW_WW_Kaufland_AOE,ring,2024-04,21,-14.696066931058649
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-04,21,-14.169012551873372
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-04,21,-14.482194437373483
20220212_Barnekow_3_AOE,ring,2024-04,21,-14.958667539287378
20220212_Barnekow_5_AOE,ring,2024-04,21,-15.029187403855655
2022_Zeynep_MV_Barnekow_AOE,ring,2024-04,21,-15.042081440757691
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-04,21,-14.822931608848199
20220209_Bremerhagen_3_AOE,ring,2024-04,21,-15.011345117106021
20171016_EW_WW_Campus_AOE,polygon,2024-05,21,-16.354422793423492
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-05,21,-15.370342099018911
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-05,21,-15.926175383795195
20210706_EW_WW_Kaufland_AOE,polygon,2024-05,21,-16.295453392020118
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-05,21,-15.667863185236758
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-05,21,-15.788141766427419
20220212_Barnekow_3_AOE,polygon,2024-05,21,-16.797465258721502
20220212_Barnekow_5_AOE,polygon,2024-05,21,-17.771684414853915
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-05,21,-17.373386180185843
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-05,21,-16.992478937344764
20220209_Bremerhagen_3_AOE,polygon,2024-05,21,-18.12640961222936
20171016_EW_WW_Campus_AOE,ring,2024-05,21,-15.408285297585232
20171114_EW_WW_Bachsee_north_AOE,ring,2024-05,21,-15.010510696778068
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-05,21,-15.249110702503971
20210706_EW_WW_Kaufland_AOE,ring,2024-05,21,-15.324107031081656
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-05,21,-15.408212662989826
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-05,21,-15.309158715061498
20220212_Barnekow_3_AOE,ring,2024-05,21,-15.33678196812041
20220212_Barnekow_5_AOE,ring,2024-05,21,-15.569063237132996
2022_Zeynep_MV_Barnekow_AOE,ring,2024-05,21,-15.546520558682335
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-05,21,-15.371444914934507
20220209_Bremerhagen_3_AOE,ring,2024-05,21,-15.455656278765115
20171016_EW_WW_Campus_AOE,polygon,2024-06,19,-15.983110055196166
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-06,19,-15.123919262728512
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-06,19,-15.671663419114582
20210706_EW_WW_Kaufland_AOE,polygon,2024-06,19,-16.16256922761465
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2024-06,19,-15.378962945957184
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2024-06,19,-15.491060631846732
20220212_Barnekow_3_AOE,polygon,2024-06,19,-17.384622404417588
20220212_Barnekow_5_AOE,polygon,2024-06,19,-17.63784119384942
2022_Zeynep_MV_Barnekow_AOE,polygon,2024-06,19,-17.238115205619824
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2024-06,19,-16.667249710052946
20220209_Bremerhagen_3_AOE,polygon,2024-06,19,-17.528517141118535
20171016_EW_WW_Campus_AOE,ring,2024-06,19,-15.280185228961834
20171114_EW_WW_Bachsee_north_AOE,ring,2024-06,19,-14.991803920954942
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2024-06,19,-15.212025434966076
20210706_EW_WW_Kaufland_AOE,ring,2024-06,19,-15.464973358479664
20220226_EW_WW_Campus_Oberheide_AOE,ring,2024-06,19,-15.266309256206513
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2024-06,19,-15.350004547963715
20220212_Barnekow_3_AOE,ring,2024-06,19,-15.279406145655335
20220212_Barnekow_5_AOE,ring,2024-06,19,-15.570354269517887
2022_Zeynep_MV_Barnekow_AOE,ring,2024-06,19,-15.499890392484655
2022_Zeynep_MV_Bremerhagen_AOE,ring,2024-06,19,-15.329421098683026
20220209_Bremerhagen_3_AOE,ring,2024-06,19,-15.313888544784252
20171016_EW_WW_Campus_AOE,polygon,2024-07,21,-15.735495591514548
20171114_EW_WW_Bachsee_north_AOE,polygon,2024-07,21,-14.866178638357487
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2024-07,21,-15.473744915102888
